PO Number: 2518
Batch NO: 1563
SIM Type: ISIM
Circle: MU
SIM Quantity: 5000
SIM Subtype: RAW
Memory: 128K
SIM Size: 2FF+3FF+4FF
Card Type: SIM_DOM
SKU: 5656
Card Manufacturer: 386779
*************************************************
*          INPUT AND OUTPUT VARIABLES DESCRIPTION
*************************************************
IMPU	IMPI	IMSI	IMSII	ICCID	PIN1	PUK1	PIN2	PUK2	EncryptedKi	EncryptedOPC	TranskeyIndex	OPKeyIndex	MSN
SIP:405874052495180@ims.mnc874.mcc405.3gppnetwork.org	405874052495180@ims.mnc874.mcc405.3gppnetwork.org	405874052495180	405874052495180	89918740100000909899	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495181@ims.mnc874.mcc405.3gppnetwork.org	405874052495181@ims.mnc874.mcc405.3gppnetwork.org	405874052495181	405874052495181	89918740100000909909	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495182@ims.mnc874.mcc405.3gppnetwork.org	405874052495182@ims.mnc874.mcc405.3gppnetwork.org	405874052495182	405874052495182	89918740100000909919	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495183@ims.mnc874.mcc405.3gppnetwork.org	405874052495183@ims.mnc874.mcc405.3gppnetwork.org	405874052495183	405874052495183	89918740100000909929	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495184@ims.mnc874.mcc405.3gppnetwork.org	405874052495184@ims.mnc874.mcc405.3gppnetwork.org	405874052495184	405874052495184	89918740100000909939	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495185@ims.mnc874.mcc405.3gppnetwork.org	405874052495185@ims.mnc874.mcc405.3gppnetwork.org	405874052495185	405874052495185	89918740100000909949	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495186@ims.mnc874.mcc405.3gppnetwork.org	405874052495186@ims.mnc874.mcc405.3gppnetwork.org	405874052495186	405874052495186	89918740100000909959	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495187@ims.mnc874.mcc405.3gppnetwork.org	405874052495187@ims.mnc874.mcc405.3gppnetwork.org	405874052495187	405874052495187	89918740100000909969	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495188@ims.mnc874.mcc405.3gppnetwork.org	405874052495188@ims.mnc874.mcc405.3gppnetwork.org	405874052495188	405874052495188	89918740100000909979	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495189@ims.mnc874.mcc405.3gppnetwork.org	405874052495189@ims.mnc874.mcc405.3gppnetwork.org	405874052495189	405874052495189	89918740100000909989	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495190@ims.mnc874.mcc405.3gppnetwork.org	405874052495190@ims.mnc874.mcc405.3gppnetwork.org	405874052495190	405874052495190	89918740100000909999	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495191@ims.mnc874.mcc405.3gppnetwork.org	405874052495191@ims.mnc874.mcc405.3gppnetwork.org	405874052495191	405874052495191	89918740100000910009	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495192@ims.mnc874.mcc405.3gppnetwork.org	405874052495192@ims.mnc874.mcc405.3gppnetwork.org	405874052495192	405874052495192	89918740100000910019	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495193@ims.mnc874.mcc405.3gppnetwork.org	405874052495193@ims.mnc874.mcc405.3gppnetwork.org	405874052495193	405874052495193	89918740100000910029	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495194@ims.mnc874.mcc405.3gppnetwork.org	405874052495194@ims.mnc874.mcc405.3gppnetwork.org	405874052495194	405874052495194	89918740100000910039	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495195@ims.mnc874.mcc405.3gppnetwork.org	405874052495195@ims.mnc874.mcc405.3gppnetwork.org	405874052495195	405874052495195	89918740100000910049	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495196@ims.mnc874.mcc405.3gppnetwork.org	405874052495196@ims.mnc874.mcc405.3gppnetwork.org	405874052495196	405874052495196	89918740100000910059	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495197@ims.mnc874.mcc405.3gppnetwork.org	405874052495197@ims.mnc874.mcc405.3gppnetwork.org	405874052495197	405874052495197	89918740100000910069	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495198@ims.mnc874.mcc405.3gppnetwork.org	405874052495198@ims.mnc874.mcc405.3gppnetwork.org	405874052495198	405874052495198	89918740100000910079	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495199@ims.mnc874.mcc405.3gppnetwork.org	405874052495199@ims.mnc874.mcc405.3gppnetwork.org	405874052495199	405874052495199	89918740100000910089	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495200@ims.mnc874.mcc405.3gppnetwork.org	405874052495200@ims.mnc874.mcc405.3gppnetwork.org	405874052495200	405874052495200	89918740100000910099	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495201@ims.mnc874.mcc405.3gppnetwork.org	405874052495201@ims.mnc874.mcc405.3gppnetwork.org	405874052495201	405874052495201	89918740100000910109	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495202@ims.mnc874.mcc405.3gppnetwork.org	405874052495202@ims.mnc874.mcc405.3gppnetwork.org	405874052495202	405874052495202	89918740100000910119	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495203@ims.mnc874.mcc405.3gppnetwork.org	405874052495203@ims.mnc874.mcc405.3gppnetwork.org	405874052495203	405874052495203	89918740100000910129	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495204@ims.mnc874.mcc405.3gppnetwork.org	405874052495204@ims.mnc874.mcc405.3gppnetwork.org	405874052495204	405874052495204	89918740100000910139	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495205@ims.mnc874.mcc405.3gppnetwork.org	405874052495205@ims.mnc874.mcc405.3gppnetwork.org	405874052495205	405874052495205	89918740100000910149	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495206@ims.mnc874.mcc405.3gppnetwork.org	405874052495206@ims.mnc874.mcc405.3gppnetwork.org	405874052495206	405874052495206	89918740100000910159	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495207@ims.mnc874.mcc405.3gppnetwork.org	405874052495207@ims.mnc874.mcc405.3gppnetwork.org	405874052495207	405874052495207	89918740100000910169	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495208@ims.mnc874.mcc405.3gppnetwork.org	405874052495208@ims.mnc874.mcc405.3gppnetwork.org	405874052495208	405874052495208	89918740100000910179	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495209@ims.mnc874.mcc405.3gppnetwork.org	405874052495209@ims.mnc874.mcc405.3gppnetwork.org	405874052495209	405874052495209	89918740100000910189	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495210@ims.mnc874.mcc405.3gppnetwork.org	405874052495210@ims.mnc874.mcc405.3gppnetwork.org	405874052495210	405874052495210	89918740100000910199	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495211@ims.mnc874.mcc405.3gppnetwork.org	405874052495211@ims.mnc874.mcc405.3gppnetwork.org	405874052495211	405874052495211	89918740100000910209	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495212@ims.mnc874.mcc405.3gppnetwork.org	405874052495212@ims.mnc874.mcc405.3gppnetwork.org	405874052495212	405874052495212	89918740100000910219	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495213@ims.mnc874.mcc405.3gppnetwork.org	405874052495213@ims.mnc874.mcc405.3gppnetwork.org	405874052495213	405874052495213	89918740100000910229	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495214@ims.mnc874.mcc405.3gppnetwork.org	405874052495214@ims.mnc874.mcc405.3gppnetwork.org	405874052495214	405874052495214	89918740100000910239	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495215@ims.mnc874.mcc405.3gppnetwork.org	405874052495215@ims.mnc874.mcc405.3gppnetwork.org	405874052495215	405874052495215	89918740100000910249	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495216@ims.mnc874.mcc405.3gppnetwork.org	405874052495216@ims.mnc874.mcc405.3gppnetwork.org	405874052495216	405874052495216	89918740100000910259	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495217@ims.mnc874.mcc405.3gppnetwork.org	405874052495217@ims.mnc874.mcc405.3gppnetwork.org	405874052495217	405874052495217	89918740100000910269	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495218@ims.mnc874.mcc405.3gppnetwork.org	405874052495218@ims.mnc874.mcc405.3gppnetwork.org	405874052495218	405874052495218	89918740100000910279	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495219@ims.mnc874.mcc405.3gppnetwork.org	405874052495219@ims.mnc874.mcc405.3gppnetwork.org	405874052495219	405874052495219	89918740100000910289	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495220@ims.mnc874.mcc405.3gppnetwork.org	405874052495220@ims.mnc874.mcc405.3gppnetwork.org	405874052495220	405874052495220	89918740100000910299	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495221@ims.mnc874.mcc405.3gppnetwork.org	405874052495221@ims.mnc874.mcc405.3gppnetwork.org	405874052495221	405874052495221	89918740100000910309	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495222@ims.mnc874.mcc405.3gppnetwork.org	405874052495222@ims.mnc874.mcc405.3gppnetwork.org	405874052495222	405874052495222	89918740100000910319	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495223@ims.mnc874.mcc405.3gppnetwork.org	405874052495223@ims.mnc874.mcc405.3gppnetwork.org	405874052495223	405874052495223	89918740100000910329	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495224@ims.mnc874.mcc405.3gppnetwork.org	405874052495224@ims.mnc874.mcc405.3gppnetwork.org	405874052495224	405874052495224	89918740100000910339	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495225@ims.mnc874.mcc405.3gppnetwork.org	405874052495225@ims.mnc874.mcc405.3gppnetwork.org	405874052495225	405874052495225	89918740100000910349	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495226@ims.mnc874.mcc405.3gppnetwork.org	405874052495226@ims.mnc874.mcc405.3gppnetwork.org	405874052495226	405874052495226	89918740100000910359	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495227@ims.mnc874.mcc405.3gppnetwork.org	405874052495227@ims.mnc874.mcc405.3gppnetwork.org	405874052495227	405874052495227	89918740100000910369	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495228@ims.mnc874.mcc405.3gppnetwork.org	405874052495228@ims.mnc874.mcc405.3gppnetwork.org	405874052495228	405874052495228	89918740100000910379	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495229@ims.mnc874.mcc405.3gppnetwork.org	405874052495229@ims.mnc874.mcc405.3gppnetwork.org	405874052495229	405874052495229	89918740100000910389	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495230@ims.mnc874.mcc405.3gppnetwork.org	405874052495230@ims.mnc874.mcc405.3gppnetwork.org	405874052495230	405874052495230	89918740100000910399	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495231@ims.mnc874.mcc405.3gppnetwork.org	405874052495231@ims.mnc874.mcc405.3gppnetwork.org	405874052495231	405874052495231	89918740100000910409	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495232@ims.mnc874.mcc405.3gppnetwork.org	405874052495232@ims.mnc874.mcc405.3gppnetwork.org	405874052495232	405874052495232	89918740100000910419	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495233@ims.mnc874.mcc405.3gppnetwork.org	405874052495233@ims.mnc874.mcc405.3gppnetwork.org	405874052495233	405874052495233	89918740100000910429	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495234@ims.mnc874.mcc405.3gppnetwork.org	405874052495234@ims.mnc874.mcc405.3gppnetwork.org	405874052495234	405874052495234	89918740100000910439	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495235@ims.mnc874.mcc405.3gppnetwork.org	405874052495235@ims.mnc874.mcc405.3gppnetwork.org	405874052495235	405874052495235	89918740100000910449	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495236@ims.mnc874.mcc405.3gppnetwork.org	405874052495236@ims.mnc874.mcc405.3gppnetwork.org	405874052495236	405874052495236	89918740100000910459	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495237@ims.mnc874.mcc405.3gppnetwork.org	405874052495237@ims.mnc874.mcc405.3gppnetwork.org	405874052495237	405874052495237	89918740100000910469	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495238@ims.mnc874.mcc405.3gppnetwork.org	405874052495238@ims.mnc874.mcc405.3gppnetwork.org	405874052495238	405874052495238	89918740100000910479	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495239@ims.mnc874.mcc405.3gppnetwork.org	405874052495239@ims.mnc874.mcc405.3gppnetwork.org	405874052495239	405874052495239	89918740100000910489	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495240@ims.mnc874.mcc405.3gppnetwork.org	405874052495240@ims.mnc874.mcc405.3gppnetwork.org	405874052495240	405874052495240	89918740100000910499	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495241@ims.mnc874.mcc405.3gppnetwork.org	405874052495241@ims.mnc874.mcc405.3gppnetwork.org	405874052495241	405874052495241	89918740100000910509	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495242@ims.mnc874.mcc405.3gppnetwork.org	405874052495242@ims.mnc874.mcc405.3gppnetwork.org	405874052495242	405874052495242	89918740100000910519	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495243@ims.mnc874.mcc405.3gppnetwork.org	405874052495243@ims.mnc874.mcc405.3gppnetwork.org	405874052495243	405874052495243	89918740100000910529	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495244@ims.mnc874.mcc405.3gppnetwork.org	405874052495244@ims.mnc874.mcc405.3gppnetwork.org	405874052495244	405874052495244	89918740100000910539	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495245@ims.mnc874.mcc405.3gppnetwork.org	405874052495245@ims.mnc874.mcc405.3gppnetwork.org	405874052495245	405874052495245	89918740100000910549	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495246@ims.mnc874.mcc405.3gppnetwork.org	405874052495246@ims.mnc874.mcc405.3gppnetwork.org	405874052495246	405874052495246	89918740100000910559	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495247@ims.mnc874.mcc405.3gppnetwork.org	405874052495247@ims.mnc874.mcc405.3gppnetwork.org	405874052495247	405874052495247	89918740100000910569	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495248@ims.mnc874.mcc405.3gppnetwork.org	405874052495248@ims.mnc874.mcc405.3gppnetwork.org	405874052495248	405874052495248	89918740100000910579	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
SIP:405874052495249@ims.mnc874.mcc405.3gppnetwork.org	405874052495249@ims.mnc874.mcc405.3gppnetwork.org	405874052495249	405874052495249	89918740100000910589	1234	12345678	1234	12345678	11112222333344445555666677778888	E3B4D1987C0E577A09FF75AEC158F999	997	96	SC9100000320747933
